AssessmentId,AssessmentName,AssessmentSubject,AssessmentGrade,AssessmentType,AssessmentSubtype,AssessmentLabel,AssessmentVersion,AcademicYear,FullItemKey,BankKey,ItemId,Filename,Version,ItemType,Grade,Standard,Claim,Target,PassageId,ASL,Braille,LanguageBraille,DOK,Language,AllowCalculator,MathematicalPractice,MaxPoints,Glossary,ScoringEngine,Spanish,IsFieldTest,IsActive,ResponseRequired,AdminRequired,ItemPosition,MeasurementModel,Weight,ScorePoints,a,b0_b,b1_c,b2,b3,avg_b,bpref1,bpref2,bpref3,bpref4,bpref5,bpref6,bpref7,CommonCore,ClaimContentTarget,SecondaryCommonCore,SecondaryClaimContentTarget,PtWritingType,AnswerKey,NumberOfAnswerOptions,CutPoint1,ScaledLow1,ScaledHigh1,CutPoint2,ScaledLow2,ScaledHigh2
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-29893,200,29893,item-200-29893.xml,12094,MC,8,1.2.3,CLAIM_2,1-Apr,200-811,Y,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,9,IRT3PLn,1,1,0.65211,-1.13587,0,,,-1.13587,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-3-L|4-8,,,,,1.2.3,CLAIM_2|4-1,,,,D,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-29895,200,29895,item-200-29895.xml,12094,MC,8,2.3.4,CLAIM_1,1-Jan,200-811,Y,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,11,IRT3PLn,1,1,0.3133,-0.54876,0,,,-0.54876,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-3-L|4-8,,,,,2.3.4,CLAIM_1|1-1,,,,D,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-29897,200,29897,item-200-29897.xml,12094,MC,8,3.4.5,CLAIM_1,1-Feb,200-811,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,10,IRT3PLn,1,1,0.82005,-0.83552,0,,,-0.83552,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-3-L|4-8,,,,,3.4.5,CLAIM_1|2-1,,,,C,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-32086,200,32086,item-200-32086.xml,12115,HTQ,8,1.2.3,CLAIM_2,1-Mar,,,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Machine Rubric,,FALSE,TRUE,TRUE,TRUE,23,IRT3PLn,1,1,0.59881,1.43955,0,,,1.43955,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-2-W|9-8,,,,,1.2.3,CLAIM_2|3-1,,,,qrx,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-33260,200,33260,item-200-33260.xml,12094,MC,8,2.3.4,CLAIM_2,1-Apr,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,1,IRT3PLn,1,1,0.69669,-1.23786,0,,,-1.23786,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-2-W|8-8,,,,,2.3.4,CLAIM_2|4-1,,,,C,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-33301,200,33301,item-200-33301.xml,12094,MC,8,3.4.5,CLAIM_1,1-Jan,,,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,,FALSE,TRUE,TRUE,TRUE,3,IRT3PLn,1,1,0.8036,-0.7818,0,,,-0.7818,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-2-W|8-8,,,,,3.4.5,CLAIM_1|1-1,,,,B,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-36373,200,36373,item-200-36373.xml,12094,MC,8,1.2.3,CLAIM_1,1-Feb,200-1139,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,5,IRT3PLn,1,1,0.26408,0.40751,0,,,0.40751,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|8-8,,,,,1.2.3,CLAIM_1|2-1,,,,B,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-36379,200,36379,item-200-36379.xml,12115,EBSR,8,2.3.4,CLAIM_2,1-Mar,200-1139,,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,7,IRT3PLn,1,1,0.56481,1.70897,0,,,1.70897,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|11-8,,,,,2.3.4,CLAIM_2|3-1,,,,B;C,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-41336,200,41336,item-200-41336.xml,12094,EBSR,8,3.4.5,CLAIM_2,1-Apr,200-1139,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,6,IRT3PLn,1,1,0.73643,1.048,0,,,1.048,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|12-8,,,,,3.4.5,CLAIM_2|4-1,,,,C;A,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-41338,200,41338,item-200-41338.xml,12094,MC,8,1.2.3,CLAIM_1,1-Jan,200-1139,,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,4,IRT3PLn,1,1,0.68241,-0.11204,0,,,-0.11204,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|14-8,,,,,1.2.3,CLAIM_1|1-1,,,,A,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-44063,200,44063,item-200-44063.xml,12115,MS,8,2.3.4,CLAIM_1,1-Feb,200-1379,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,41,IRT3PLn,1,1,0.66424,1.69249,0,,,1.69249,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|10-8,,,,,2.3.4,CLAIM_1|2-1,,,,"A,B",5,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-45109,200,45109,item-200-45109.xml,12115,MC,8,3.4.5,CLAIM_2,1-Mar,200-1425,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,34,IRT3PLn,1,1,0.47957,0.12679,0,,,0.12679,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|9-8,,,,,3.4.5,CLAIM_2|3-1,,,,B,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-45114,200,45114,item-200-45114.xml,12094,HTQ,8,1.2.3,CLAIM_2,1-Apr,200-1425,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,36,IRT3PLn,1,1,0.87619,0.97711,0,,,0.97711,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|11-8,,,,,1.2.3,CLAIM_2|4-1,,,,qrx,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-45118,200,45118,item-200-45118.xml,12094,HTQ,8,2.3.4,CLAIM_1,1-Jan,200-1425,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,35,IRT3PLn,1,1,0.53225,0.82743,0,,,0.82743,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|8-8,,,,,2.3.4,CLAIM_1|1-1,,,,qrx,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-45120,200,45120,item-200-45120.xml,12115,MC,8,3.4.5,CLAIM_1,1-Feb,200-1425,N,BRF,ENU-Braille,1,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,37,IRT3PLn,1,1,0.36958,1.44681,0,,,1.44681,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|10-8,,,,,3.4.5,CLAIM_1|2-1,,,,A,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-46913,200,46913,item-200-46913.xml,12094,MC,8,1.2.3,CLAIM_2,1-Mar,200-1492,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,14,IRT3PLn,1,1,0.7798,-0.82768,0,,,-0.82768,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-LT|1-8,,,,,1.2.3,CLAIM_2|3-1,,,,A,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-46917,200,46917,item-200-46917.xml,12094,MC,8,2.3.4,CLAIM_2,1-Apr,200-1492,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,16,IRT3PLn,1,1,0.51056,-0.60669,0,,,-0.60669,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-LT|3-8,,,,,2.3.4,CLAIM_2|4-1,,,,B,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-46921,200,46921,item-200-46921.xml,12115,SA,8,3.4.5,CLAIM_1,1-Jan,200-1492,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,FALSE,FALSE,17,IRTGPC,1,2,0.77269,1.53981,2.43117,,,1.98549,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-LT|4-8,,,,,3.4.5,CLAIM_1|1-1,,,,Hand,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-46925,200,46925,item-200-46925.xml,12115,MC,8,1.2.3,CLAIM_1,1-Feb,200-1492,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,15,IRT3PLn,1,1,0.87822,-0.40415,0,,,-0.40415,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-LT|7-8,,,,,1.2.3,CLAIM_1|2-1,,,,B,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-54436,200,54436,item-200-54436.xml,12094,MS,8,2.3.4,CLAIM_2,1-Mar,200-1805,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,FALSE,FALSE,26,IRT3PLn,1,1,1.07004,0.54957,0,,,0.54957,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-LT|1-8,,,,,2.3.4,CLAIM_2|3-1,,,,"B,D",6,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-54444,200,54444,item-200-54444.xml,12094,HTQ,8,3.4.5,CLAIM_2,1-Apr,200-1805,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,27,IRT3PLn,1,1,0.77184,1.02763,0,,,1.02763,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-LT|4-8,,,,,3.4.5,CLAIM_2|4-1,,,,qrx,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-54448,200,54448,item-200-54448.xml,12094,MC,8,1.2.3,CLAIM_1,1-Jan,200-1805,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,25,IRT3PLn,1,1,0.617,0.08103,0,,,0.08103,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-LT|6-8,,,,,1.2.3,CLAIM_1|1-1,,,,C,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-54858,200,54858,item-200-54858.xml,12094,MC,8,2.3.4,CLAIM_1,1-Feb,200-1805,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,24,IRT3PLn,1,1,1.15012,-1.02949,0,,,-1.02949,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-LT|7-8,,,,,2.3.4,CLAIM_1|2-1,,,,B,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-58153,200,58153,item-200-58153.xml,12094,SA,8,3.4.5,CLAIM_2,1-Mar,,,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,TRUE,TRUE,38,IRTGPC,1,2,0.6538,0.49858,2.49008,,,1.49433,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-2-W|6-8,,,,,3.4.5,CLAIM_2|3-1,,,,Hand,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-60307,200,60307,item-200-60307.xml,12094,MS,8,1.2.3,CLAIM_2,1-Apr,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),N,FALSE,TRUE,TRUE,TRUE,40,IRT3PLn,1,1,0.6592,1.13387,0,,,1.13387,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-2-W|1-8,,,,,1.2.3,CLAIM_2|4-1,,,,"C,D",5,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-60679,200,60679,item-200-60679.xml,12115,HTQ,8,2.3.4,CLAIM_1,1-Jan,,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,TRUE,TRUE,33,IRT3PLn,1,1,0.65981,0.32981,0,,,0.32981,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-2-W|1-8,,,,,2.3.4,CLAIM_1|1-1,,,,qrx,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-61318,200,61318,item-200-61318.xml,12094,MI,8,3.4.5,CLAIM_1,1-Feb,200-1961,N,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,46,IRT3PLn,1,1,0.55209,3.80565,0,,,3.80565,(SBAC)SBAC-ICA-FIXED-G8E-Perf-CompareAncSocA-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-4-CR|4-8,,,,,3.4.5,CLAIM_1|2-1,,,,qrx,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-61863,200,61863,item-200-61863.xml,12094,SA,8,1.2.3,CLAIM_2,1-Mar,200-1961,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,FALSE,FALSE,47,IRTGPC,1,2,0.80019,0.93791,2.22471,,,1.58131,(SBAC)SBAC-ICA-FIXED-G8E-Perf-CompareAncSocA-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-4-CR|4-8,,,,,1.2.3,CLAIM_2|3-1,,,,Hand,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-61865,200,61865,item-200-61865.xml,12094,SA,8,2.3.4,CLAIM_2,1-Apr,200-1961,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,FALSE,FALSE,48,IRTGPC,1,2,0.70475,0.6962,1.708,,,1.2021,(SBAC)SBAC-ICA-FIXED-G8E-Perf-CompareAncSocA-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-4-CR|2-8,,,,,2.3.4,CLAIM_2|4-1,,,,Hand,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-61867,200,61867,item-200-61867.xml,12094,WER,8,3.4.5,CLAIM_1,1-Jan,200-1961,N,BRF,ENU-Braille,3,ENU,,,10,,HandScored,N,FALSE,TRUE,FALSE,FALSE,49,IRTGPC,1,2,0.86108,-0.17812,0.32912,2.30636,3.69471,0.0755,(SBAC)SBAC-ICA-FIXED-G8E-Perf-CompareAncSocB-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-2-W|4-8,,,,,3.4.5,CLAIM_1|1-1,,,,Hand,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-62830,200,62830,item-200-62830.xml,12115,MC,8,1.2.3,CLAIM_1,1-Feb,200-1379,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,42,IRT3PLn,1,1,0.37209,0.29697,0,,,0.29697,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|9-8,,,,,1.2.3,CLAIM_1|2-1,,,,B,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-62834,200,62834,item-200-62834.xml,12115,SA,8,2.3.4,CLAIM_2,1-Mar,200-1379,N,BRF,ENU-Braille,3,ENU,,,2,,HandScored,N,FALSE,TRUE,FALSE,FALSE,43,IRTGPC,1,2,0.68273,1.14997,2.55697,,,1.85347,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|11-8,,,,,2.3.4,CLAIM_2|3-1,,,,Hand,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-62836,200,62836,item-200-62836.xml,12115,HTQ,8,3.4.5,CLAIM_2,1-Apr,200-1379,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Machine Rubric,N,FALSE,TRUE,FALSE,FALSE,44,IRT3PLn,1,1,0.34824,2.33257,0,,,2.33257,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|8-8,,,,,3.4.5,CLAIM_2|4-1,,,,qrx,0,1,2290,2670,2,2670,2970
(SBAC)SBAC-ICA-FIXED-G8MiniSubject-COMBINED-Winter-2017-2018,SBAC-ICA-FIXED-G8MiniSubject-COMBINED,minisub,8,interim,ICA,Grade 8 MiniSubject,12115,2018,200-62838,200,62838,item-200-62838.xml,12115,MC,8,1.2.3,CLAIM_1,1-Jan,200-1379,N,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key,N,FALSE,TRUE,FALSE,FALSE,45,IRT3PLn,1,1,1.13405,0.13819,0,,,0.13819,(SBAC)SBAC-ICA-FIXED-G8E-COMBINED-MiniSubject-8-Winter-2017-2018,,SBAC-1-IT|8-8,,,,,1.2.3,CLAIM_1|1-1,,,,C,4,1,2290,2670,2,2670,2970
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-25303,200,25303,item-200-25303.xml,12094,MC,6,1.2.3,CLAIM_1,1-Jan,200-568,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,30,IRT3PLn,1,1,0.35643,-0.16732,0,,,-0.16732,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-3-L|4-6,,,,,1.2.3,CLAIM_1|1-1,,,,A,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-25305,200,25305,item-200-25305.xml,12115,MC,6,2.3.4,CLAIM_1,1-Feb,200-568,Y,BRF,ENU-Braille,3,ENU,,,1,,Automatic with Key,,FALSE,TRUE,FALSE,FALSE,31,IRT3PLn,1,1,0.17118,1.07744,0,,,1.07744,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-3-L|4-6,,,,,2.3.4,CLAIM_1|2-1,,,,D,4,1,2210,2620,2,2620,2920
(SBAC)SBAC-OP-G6MiniSubject-COMBINED-Spring-2017-2018,SBAC-OP-G6MiniSubject-COMBINED,minisub,6,summative,SUM,Grade 6 MiniSubject Summative,12115,2018,200-25307,200,25307,item-200-25307.xml,12094,MS,6,3.4.5,CLAIM_2,1-Mar,200-568,Y,BRF,ENU-Braille,2,ENU,,,1,,Automatic with Key(s),,FALSE,TRUE,FALSE,FALSE,32,IRT3PLn,1,1,0.83967,0.69278,0,,,0.69278,(SBAC)SBAC-OP-ADAPTIVE-G6E-COMBINED-MiniSubject-6-Spring-2017-2018,,SBAC-3-L|4-6,,,,,3.4.5,CLAIM_2|3-1,,,,"C,D",6,1,2210,2620,2,2620,2920
